"providerId","utcStartTime","status","compSeason.shortName","round.name","round.roundNumber","venue.name","home.team.name","home.team.club.name","away.team.name","away.team.club.name","player.jumperNumber","player.photoURL","player.player.position","player.player.player.playerId","player.player.player.captain","player.player.player.playerJumperNumber","player.player.player.givenName","player.player.player.surname","teamId","gamesPlayed","timeOnGroundPercentage","goals","behinds","superGoals","kicks","handballs","disposals","marks","bounces","tackles","contestedPossessions","uncontestedPossessions","totalPossessions","inside50s","marksInside50","contestedMarks","hitouts","onePercenters","disposalEfficiency","clangers","freesFor","freesAgainst","dreamTeamPoints","rebound50s","goalAssists","goalAccuracy","ratingPoints","ranking","lastUpdated","turnovers","intercepts","tacklesInside50","shotsAtGoal","goalEfficiency","shotEfficiency","interchangeCounts","scoreInvolvements","metresGained","clearances.centreClearances","clearances.stoppageClearances","clearances.totalClearances","extendedStats.effectiveKicks","extendedStats.kickEfficiency","extendedStats.kickToHandballRatio","extendedStats.effectiveDisposals","extendedStats.marksOnLead","extendedStats.interceptMarks","extendedStats.contestedPossessionRate","extendedStats.hitoutsToAdvantage","extendedStats.hitoutWinPercentage","extendedStats.hitoutToAdvantageRate","extendedStats.groundBallGets","extendedStats.f50GroundBallGets","extendedStats.scoreLaunches","extendedStats.pressureActs","extendedStats.defHalfPressureActs","extendedStats.spoils","extendedStats.ruckContests","extendedStats.contestDefOneOnOnes","extendedStats.contestDefLosses","extendedStats.contestDefLossPercentage","extendedStats.contestOffOneOnOnes","extendedStats.contestOffWins","extendedStats.contestOffWinsPercentage","extendedStats.centreBounceAttendances","extendedStats.kickins","extendedStats.kickinsPlayon","player.playerId","player.captain","player.playerJumperNumber","player.givenName","player.surname","teamStatus","extendedStats","team.name"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",31,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/294674.png?im=Scale,width=0.6,height=0.6","HBFL","CD_I294674",FALSE,31,"Nick","Vlastuin","CD_T120",NA,88,0,0,NA,8,7,15,3,1,3,7,8,15,0,0,1,0,2,100,1,0,0,59,4,0,0,NA,NA,NA,1,7,0,0,NA,NA,NA,5,234,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I294674",FALSE,31,"Nick","Vlastuin","home",NA,"Richmond"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",27,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/260533.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I260533",FALSE,27,"Dennis","Armfield","CD_T30",NA,65,0,1,NA,5,1,6,1,0,3,2,3,5,2,0,0,0,0,83.3,1,2,1,32,0,0,0,NA,NA,NA,0,0,2,1,NA,NA,NA,2,127,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I260533",FALSE,27,"Dennis","Armfield","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",28,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/294691.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I294691",FALSE,28,"Tom","Bell","CD_T30",NA,87,0,0,NA,9,5,14,2,2,3,3,12,15,4,0,0,0,1,71.4,2,0,0,55,1,0,0,NA,NA,NA,3,2,1,0,NA,NA,NA,3,388,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I294691",FALSE,28,"Tom","Bell","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/291777.png?im=Scale,width=0.6,height=0.6","BPL","CD_I291777",FALSE,7,"Dylan","Buckley","CD_T30",NA,93,0,0,NA,9,5,14,4,0,4,3,12,15,1,0,1,0,5,78.6,2,0,1,62,2,0,0,NA,NA,NA,2,3,0,0,NA,NA,NA,2,215,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I291777",FALSE,7,"Dylan","Buckley","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/220015.png?im=Scale,width=0.6,height=0.6","C","CD_I220015",FALSE,44,"Andrew","Carrazzo","CD_T30",NA,78,0,2,NA,10,13,23,3,0,1,10,12,22,3,0,0,0,1,78.3,6,1,5,57,0,0,0,NA,NA,NA,4,2,0,2,NA,NA,NA,4,380,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I220015",FALSE,44,"Andrew","Carrazzo","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",41,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/281124.png?im=Scale,width=0.6,height=0.6","FF","CD_I281124",FALSE,41,"Levi","Casboult","CD_T30",NA,92,2,1,NA,11,2,13,9,0,0,3,9,12,2,1,1,2,0,76.9,2,1,1,77,0,0,66.7,NA,NA,NA,1,1,0,3,NA,NA,NA,4,154,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I281124",FALSE,41,"Levi","Casboult","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",9,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/990704.png?im=Scale,width=0.6,height=0.6","R","CD_I990704",FALSE,9,"Patrick","Cripps","CD_T30",NA,83,0,1,NA,10,12,22,3,0,6,11,11,22,1,1,1,2,1,68.2,5,2,3,83,1,0,0,NA,NA,NA,1,1,0,1,NA,NA,NA,4,193,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I990704",FALSE,9,"Patrick","Cripps","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",35,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/270146.png?im=Scale,width=0.6,height=0.6","WR","CD_I270146",FALSE,35,"Ed","Curnow","CD_T30",NA,92,0,0,NA,5,15,20,5,1,4,6,15,21,1,0,0,0,1,85,0,0,0,76,1,0,0,NA,NA,NA,1,1,0,0,NA,NA,NA,1,164,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I270146",FALSE,35,"Ed","Curnow","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",33,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/261257.png?im=Scale,width=0.6,height=0.6","FPL","CD_I261257",FALSE,33,"Andrejs","Everitt","CD_T30",NA,88,1,0,NA,10,3,13,6,0,1,0,13,13,4,1,0,0,0,84.6,2,0,0,64,0,1,50,NA,NA,NA,5,0,1,2,NA,NA,NA,4,374,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I261257",FALSE,33,"Andrejs","Everitt","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",37,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/294265.png?im=Scale,width=0.6,height=0.6","HBFR","CD_I294265",FALSE,37,"Tom","Fields","CD_T30",NA,89,0,0,NA,9,1,10,5,0,6,1,9,10,0,0,0,0,5,90,1,1,0,69,4,0,0,NA,NA,NA,3,2,0,0,NA,NA,NA,0,382,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I294265",FALSE,37,"Tom","Fields","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",4,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/250417.png?im=Scale,width=0.6,height=0.6","INT","CD_I250417",FALSE,4,"Bryce","Gibbs","CD_T30",NA,71,0,2,NA,10,11,21,2,0,7,9,12,21,2,0,1,1,1,71.4,4,2,2,85,2,0,0,NA,NA,NA,4,1,1,2,NA,NA,NA,4,265,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I250417",FALSE,4,"Bryce","Gibbs","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",23,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/270326.png?im=Scale,width=0.6,height=0.6","CHF","CD_I270326",FALSE,23,"Lachie","Henderson","CD_T30",NA,90,1,0,NA,7,6,13,7,0,1,7,9,16,2,1,1,0,3,76.9,2,0,1,61,2,0,100,NA,NA,NA,3,8,0,1,NA,NA,NA,2,174,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I270326",FALSE,23,"Lachie","Henderson","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",20,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/297456.png?im=Scale,width=0.6,height=0.6","INT","CD_I297456",FALSE,20,"Nick","Holman","CD_T30",NA,88,0,0,NA,2,7,9,4,1,3,2,8,10,2,0,1,0,1,88.9,2,0,2,38,1,1,0,NA,NA,NA,0,3,0,0,NA,NA,NA,2,58,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I297456",FALSE,20,"Nick","Holman","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",40,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/261043.png?im=Scale,width=0.6,height=0.6","FB","CD_I261043",FALSE,40,"Michael","Jamison","CD_T30",NA,6,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I261043",FALSE,40,"Michael","Jamison","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",8,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/261299.png?im=Scale,width=0.6,height=0.6","RK","CD_I261299",FALSE,8,"Matthew","Kreuzer","CD_T30",NA,84,1,2,NA,11,3,14,7,0,7,6,8,14,3,2,2,16,2,64.3,5,1,2,107,2,0,33.3,NA,NA,NA,6,0,0,3,NA,NA,NA,3,316,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I261299",FALSE,8,"Matthew","Kreuzer","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",2,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/293154.png?im=Scale,width=0.6,height=0.6","FPR","CD_I293154",FALSE,2,"Troy","Menzel","CD_T30",NA,78,0,0,NA,1,5,6,1,0,2,3,4,7,0,0,0,0,1,83.3,4,0,4,12,0,0,0,NA,NA,NA,2,1,1,0,NA,NA,NA,1,11,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I293154",FALSE,2,"Troy","Menzel","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",3,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/250105.png?im=Scale,width=0.6,height=0.6","RR","CD_I250105",FALSE,3,"Marc","Murphy","CD_T30",NA,86,0,1,NA,18,4,22,3,0,5,9,14,23,2,1,0,0,0,54.5,2,3,1,92,4,1,0,NA,NA,NA,6,5,0,1,NA,NA,NA,5,470,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I250105",FALSE,3,"Marc","Murphy","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",6,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/230202.png?im=Scale,width=0.6,height=0.6","WL","CD_I230202",FALSE,6,"Kade","Simpson","CD_T30",NA,90,0,0,NA,14,8,22,7,1,2,2,19,21,0,0,0,0,1,90.9,1,1,0,88,4,0,0,NA,NA,NA,2,3,0,0,NA,NA,NA,2,306,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I230202",FALSE,6,"Kade","Simpson","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",42,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/292511.png?im=Scale,width=0.6,height=0.6","HBFL","CD_I292511",FALSE,42,"Zach","Tuohy","CD_T30",NA,94,0,0,NA,10,10,20,4,1,3,7,14,21,2,0,0,0,3,100,2,3,0,77,6,0,0,NA,NA,NA,3,7,0,0,NA,NA,NA,1,376,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I292511",FALSE,42,"Zach","Tuohy","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",22,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/281013.png?im=Scale,width=0.6,height=0.6","SUB","CD_I281013",FALSE,22,"Jason","Tutt","CD_T30",NA,81,0,1,NA,13,5,18,4,0,6,5,11,16,2,0,0,0,1,72.2,3,3,2,83,4,0,0,NA,NA,NA,4,4,2,1,NA,NA,NA,2,331,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I281013",FALSE,22,"Jason","Tutt","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",43,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/270637.png?im=Scale,width=0.6,height=0.6","BPR","CD_I270637",FALSE,43,"Simon","White","CD_T30",NA,97,0,0,NA,8,4,12,5,0,1,6,7,13,0,1,1,1,3,58.3,4,2,1,51,3,0,0,NA,NA,NA,5,6,0,1,NA,NA,NA,1,153,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I270637",FALSE,43,"Simon","White","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",36,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/240300.png?im=Scale,width=0.6,height=0.6","INT","CD_I240300",FALSE,36,"Cameron","Wood","CD_T30",NA,87,0,0,NA,6,5,11,2,0,6,11,1,12,0,0,1,12,5,54.5,4,1,3,62,1,0,0,NA,NA,NA,1,4,1,0,NA,NA,NA,4,145,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I240300",FALSE,36,"Cameron","Wood","away",NA,"Carlton"
"CD_M20150141502","2015-07-10T09:50:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Richmond","Richmond","Carlton","Carlton",13,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/271110.png?im=Scale,width=0.6,height=0.6","CHB","CD_I271110",FALSE,13,"Chris","Yarran","CD_T30",NA,82,0,0,NA,6,3,9,2,0,3,4,4,8,3,0,0,0,0,77.8,5,2,1,41,1,1,0,NA,NA,NA,2,1,0,0,NA,NA,NA,3,177,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD_I271110",FALSE,13,"Chris","Yarran","away",NA,"Carlton"
"CD_M20150141503","2015-07-11T03:40:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Essendon","Essendon","Melbourne","Melbourne",1,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/290160.png?im=Scale,width=0.6,height=0.6","HFFR","CD_I290160",FALSE,1,"Michael","Hibberd","CD_T50",NA,83,0,0,NA,11,5,16,6,0,1,6,9,15,5,0,2,0,3,68.8,0,0,0,65,4,1,0,11.5,NA,"2018-01-24T05:39:43.820+0000",3,7,0,0,NA,NA,NA,4,362,0,1,1,8,72.7,2.2,11,1,3,40,0,0,0,4,0,0,10,6,3,0,1,0,0,0,0,0,NA,NA,NA,"CD_I290160",FALSE,1,"Michael","Hibberd","home",NA,"Essendon"
"CD_M20150141503","2015-07-11T03:40:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Essendon","Essendon","Melbourne","Melbourne",26,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/270588.png?im=Scale,width=0.6,height=0.6","FF","CD_I270588",FALSE,26,"Cale","Hooker","CD_T50",NA,90,0,3,NA,13,5,18,6,1,1,10,11,21,4,1,1,1,4,44.4,4,1,4,64,1,0,0,3.9,NA,"2018-01-24T05:39:43.820+0000",9,4,1,3,NA,NA,NA,3,376,0,1,1,6,46.2,2.6,8,3,2,47.6,1,50,100,8,5,1,2,1,4,2,0,0,0,10,1,10,NA,NA,NA,"CD_I270588",FALSE,26,"Cale","Hooker","home",NA,"Essendon"
"CD_M20150141503","2015-07-11T03:40:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Essendon","Essendon","Melbourne","Melbourne",40,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/260073.png?im=Scale,width=0.6,height=0.6","INT","CD_I260073",FALSE,40,"Ben","Howlett","CD_T50",NA,83,1,0,NA,6,4,10,2,0,7,7,3,10,2,1,1,0,4,90,2,0,0,66,0,0,100,11.9,NA,"2018-01-24T05:39:43.820+0000",3,1,1,1,NA,NA,NA,2,151,1,0,1,5,83.3,1.5,9,0,0,70,0,0,0,3,0,0,26,13,1,0,0,0,0,0,0,0,NA,NA,NA,"CD_I260073",FALSE,40,"Ben","Howlett","home",NA,"Essendon"
"CD_M20150141503","2015-07-11T03:40:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Essendon","Essendon","Melbourne","Melbourne",18,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/270935.png?im=Scale,width=0.6,height=0.6","FB","CD_I270935",FALSE,18,"Michael","Hurley","CD_T50",NA,90,0,1,NA,21,3,24,9,1,2,7,11,18,1,0,3,0,6,70.8,4,0,2,99,12,0,0,13.8,NA,"2018-01-24T05:39:43.820+0000",8,11,0,1,NA,NA,NA,2,769,0,0,0,15,71.4,7,17,0,6,38.9,0,0,0,3,0,1,6,6,6,0,5,1,20,0,0,0,NA,NA,NA,"CD_I270935",FALSE,18,"Michael","Hurley","home",NA,"Essendon"
"CD_M20150141503","2015-07-11T03:40:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Essendon","Essendon","Melbourne","Melbourne",33,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/298280.png?im=Scale,width=0.6,height=0.6","FPR","CD_I298280",FALSE,33,"Jayden","Laverde","CD_T50",NA,77,0,0,NA,2,4,6,2,0,4,2,4,6,0,0,1,0,0,100,1,0,1,33,1,0,0,1.8,NA,"2018-01-24T05:39:43.820+0000",1,2,0,0,NA,NA,NA,0,102,0,0,0,2,100,0.5,6,1,1,33.3,0,0,0,1,0,0,8,3,0,0,0,0,0,4,0,0,NA,NA,NA,"CD_I298280",FALSE,33,"Jayden","Laverde","home",NA,"Essendon"
"CD_M20150141503","2015-07-11T03:40:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Essendon","Essendon","Melbourne","Melbourne",44,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/280038.png?im=Scale,width=0.6,height=0.6","RK","CD_I280038",FALSE,44,"Shaun","McKernan","CD_T50",NA,81,0,0,NA,11,7,18,3,0,0,7,12,19,2,1,0,20,4,61.1,4,0,3,67,2,0,0,6.4,NA,"2018-01-24T05:39:43.820+0000",5,3,0,0,NA,NA,NA,2,219,0,2,2,5,45.5,1.6,11,0,0,36.8,5,28.6,25,6,0,1,4,2,3,70,0,0,0,2,0,0,NA,NA,NA,"CD_I280038",FALSE,44,"Shaun","McKernan","home",NA,"Essendon"
"CD_M20150141503","2015-07-11T03:40:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Essendon","Essendon","Melbourne","Melbourne",20,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/295285.png?im=Scale,width=0.6,height=0.6","RR","CD_I295285",FALSE,20,"Jackson","Merrett","CD_T50",NA,79,0,0,NA,12,7,19,4,0,6,7,11,18,3,0,0,0,0,68.4,5,1,1,84,0,2,0,7.6,NA,"2018-01-24T05:39:43.820+0000",5,1,1,2,NA,NA,NA,5,261,0,2,2,7,58.3,1.7,13,0,0,38.9,0,0,0,6,1,1,11,4,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I295285",FALSE,20,"Jackson","Merrett","home",NA,"Essendon"
"CD_M20150141503","2015-07-11T03:40:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Essendon","Essendon","Melbourne","Melbourne",7,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/992016.png?im=Scale,width=0.6,height=0.6","HFFL","CD_I992016",FALSE,7,"Zach","Merrett","CD_T50",NA,75,0,0,NA,10,11,21,1,0,8,11,10,21,2,0,0,0,1,71.4,2,0,1,84,1,0,0,14,NA,"2018-01-24T05:39:43.820+0000",6,5,1,0,NA,NA,NA,4,369,1,4,5,4,40,0.9,15,0,0,52.4,0,0,0,9,1,3,22,13,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I992016",FALSE,7,"Zach","Merrett","home",NA,"Essendon"
"CD_M20150141503","2015-07-11T03:40:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Essendon","Essendon","Melbourne","Melbourne",10,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/291812.png?im=Scale,width=0.6,height=0.6","WR","CD_I291812",FALSE,10,"Nick","O'Brien","CD_T50",NA,90,0,1,NA,7,12,19,3,0,5,12,7,19,1,0,0,0,0,57.9,2,0,0,75,0,2,0,11.9,NA,"2018-01-24T05:39:43.820+0000",1,4,1,1,NA,NA,NA,5,215,0,4,4,2,28.6,0.6,11,2,0,63.2,0,0,0,11,2,0,17,9,0,0,0,0,0,0,0,0,NA,NA,NA,"CD_I291812",FALSE,10,"Nick","O'Brien","home",NA,"Essendon"
"CD_M20150141503","2015-07-11T03:40:00.000+0000","CONCLUDED","Premiership","Round 15",15,"MCG","Essendon","Essendon","Melbourne","Melbourne",5,"https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/AFL/2015014/240027.png?im=Scale,width=0.6,height=0.6","WL","CD_I240027",FALSE,5,"Brent","Stanton","CD_T50",NA,85,1,0,NA,21,9,30,4,1,4,7,23,30,3,1,1,0,2,70,4,2,1,114,2,0,100,15,NA,"2018-01-24T05:39:43.820+0000",6,1,0,1,NA,NA,NA,5,705,0,4,4,12,57.1,2.3,21,1,1,23.3,0,0,0,3,0,0,16,12,1,0,1,0,0,1,0,0,NA,NA,NA,"CD_I240027",FALSE,5,"Brent","Stanton","home",NA,"Essendon"
